CONTROLLER_FLAG,SL_PWM,U,SL_position,SL_speed,ARM_position,Distance,Sprung_acceleration_x
100,-815.94,76.47,90.05,-1.73,0.09000,18.83760,1.47
100,815.94,75.02,87.21,-1.69,0.27000,19.16440,1.09
100,815.94,75.02,86.63,-1.75,0.36000,19.16440,-0.39
100,-815.94,75.56,85.39,-1.75,0.54000,5.98920,-0.39
100,815.94,75.61,83.59,-1.47,0.63000,20.14480,0.37
100,-815.94,75.18,83.95,-1.03,0.81000,20.78120,0.10
100,815.94,74.70,81.82,-1.20,0.90000,21.10800,0.88
100,815.94,74.70,81.72,-1.20,0.90000,21.10800,0.88
100,815.94,75.48,80.75,-0.58,0.90000,21.43480,-0.48
100,815.94,77.81,80.30,-1.36,0.90000,22.07120,-0.89
100,815.94,82.03,80.36,0.47,0.90000,21.43480,-2.76
100,815.94,87.57,80.49,-0.44,0.81000,21.43480,-3.10
100,-628.47,87.57,81.53,-0.44,0.72000,8.10480,-3.10
100,815.94,91.06,82.04,0.99,0.63000,22.39800,-1.97
100,-815.94,92.09,83.88,1.28,0.27000,22.46680,-0.41
100,815.94,93.25,83.95,0.79,0.09000,22.46680,-4.20
100,-815.94,93.25,86.06,0.79,-0.18000,32.11600,-4.20
100,815.94,99.72,86.39,2.07,-0.36000,21.10800,-4.57
100,815.94,107.89,88.74,0.82,-0.36000,21.10800,-4.80
100,-815.94,114.27,91.90,3.85,-0.54000,20.11040,-2.06
100,815.94,117.86,93.26,3.85,-0.45000,20.11040,-2.06
100,815.94,117.86,96.41,1.80,-0.72000,19.23320,0.93
100,-815.94,116.34,99.60,3.92,-0.90000,19.16440,2.98
100,815.94,111.80,99.72,1.76,-0.90000,19.16440,4.61
100,815.94,105.11,101.18,1.19,-0.90000,19.16440,5.95
100,-815.94,95.77,102.01,1.19,-0.99000,5.50760,5.95
100,815.94,95.77,101.02,1.11,-0.90000,19.11280,3.23
100,-815.94,89.56,100.11,-0.63,-0.99000,18.83760,1.27
100,815.94,87.44,98.08,-2.54,-0.81000,19.80080,-0.62
100,-815.94,86.79,97.94,-2.54,-0.72000,19.80080,-0.62
