CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,109.42,87.53,89.72,-0.00785,1.04
100,61.66,88.57,89.63,-0.00314,1.04
100,75.36,90.43,89.50,-0.00157,4.72
100,277.18,90.83,88.94,-0.00157,6.17
100,674.43,92.32,87.98,0.00000,0.24
100,614.79,95.79,88.95,0.00000,-0.67
100,567.22,92.72,89.72,0.00157,0.89
100,604.04,88.63,89.74,0.00314,3.26
100,558.45,88.35,89.73,0.00314,2.05
100,587.89,92.11,89.72,0.00314,0.54
100,673.56,92.97,89.82,0.00314,-0.58
100,686.68,92.13,90.09,0.00314,1.13
100,686.46,90.84,90.23,0.00314,0.47
100,629.63,89.04,90.31,0.00314,0.58
100,616.07,90.15,90.31,0.00314,-1.59
100,629.13,90.74,90.31,0.00314,-1.24
100,658.49,91.15,90.32,0.00157,-1.84
100,612.33,88.38,90.34,-0.00157,-1.99
100,543.14,88.13,90.32,-0.00314,-4.31
100,525.85,88.64,90.09,-0.00471,-2.54
100,530.34,87.03,89.89,-0.00785,-2.54
100,415.98,85.37,89.89,-0.01100,-1.85
100,250.23,86.13,89.89,-0.01257,-7.23
100,140.53,89.55,89.89,-0.01257,-4.51
100,88.72,85.87,89.88,-0.01100,-1.91
100,-64.29,83.95,89.78,-0.00785,-0.68
100,-201.37,86.89,89.66,-0.00471,0.62
100,-182.10,90.27,89.42,-0.00314,5.19
100,104.88,90.60,88.57,0.00000,5.34
100,687.30,93.21,87.12,0.00000,2.96
100,688.91,94.39,88.16,0.00157,-0.30
100,394.75,94.43,89.76,0.00000,1.51
100,618.11,93.84,89.54,0.00314,2.58
100,587.00,90.11,89.84,0.00314,2.14
100,566.88,89.14,89.83,0.00314,1.44
100,613.30,91.39,89.83,0.00314,-0.55
100,690.69,92.45,89.90,0.00314,1.04
100,699.13,89.54,90.15,0.00314,1.33
100,633.99,89.68,90.27,0.00314,0.96
100,619.01,91.12,90.26,0.00314,0.96
100,651.10,91.64,90.27,0.00314,-0.59
