CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,116.79,30.00,29.79,0.02356,-0.07
100,118.82,30.00,29.79,0.02356,-0.00
100,120.85,30.00,29.79,0.02356,0.03
100,122.88,30.00,29.79,0.02356,0.03
100,124.51,30.00,29.79,0.02356,-0.09
100,126.54,30.00,29.79,0.02356,-0.10
100,128.57,30.00,29.79,0.02356,0.10
100,130.60,30.00,29.79,0.02356,-0.06
100,132.63,30.00,29.79,0.02356,-0.06
100,134.25,30.00,29.79,0.02356,0.05
100,136.28,30.00,29.79,0.02356,-0.13
100,138.31,30.00,29.79,0.02356,-0.14
100,140.34,30.00,29.79,0.02356,-0.01
100,142.37,30.00,29.79,0.02356,-0.01
100,143.99,30.00,29.79,0.02356,-0.08
100,146.02,30.00,29.79,0.02356,0.03
100,148.05,30.00,29.79,0.02356,-0.02
100,150.08,30.00,29.79,0.02356,0.06
100,152.11,30.00,29.79,0.02356,0.06
100,153.74,30.00,29.79,0.02356,0.05
100,155.77,30.00,29.79,0.02356,-0.00
100,157.80,30.00,29.79,0.02356,0.01
100,159.83,30.00,29.79,0.02356,0.04
100,161.86,30.00,29.79,0.02356,0.04
100,162.48,30.00,29.79,0.02356,0.00
100,164.48,30.00,29.79,0.02356,-0.00
100,166.48,30.00,29.79,0.02356,0.06
100,168.47,30.00,29.79,0.02356,0.03
100,170.47,30.00,29.79,0.02356,0.03
100,172.07,30.00,29.79,0.02356,0.09
100,174.07,30.00,29.79,0.02356,-0.01
100,176.06,30.00,29.79,0.02356,-0.11
100,178.06,30.00,29.79,0.02356,-0.04
100,180.06,30.00,29.79,0.02356,-0.04
100,181.66,30.00,29.79,0.02356,-0.01
100,183.65,30.00,29.79,0.02356,-0.07
100,185.65,30.00,29.79,0.02356,-0.03
100,187.65,30.00,29.79,0.02356,-0.03
100,189.64,30.00,29.79,0.02356,-0.03
100,191.24,30.00,29.79,0.02356,-0.01
100,193.24,30.00,29.79,0.02356,0.04
100,195.24,30.00,29.79,0.02356,0.02
100,196.24,30.00,29.79,0.02356,-0.01
100,198.21,30.00,29.79,0.02356,-0.01
100,199.79,30.00,29.79,0.02356,0.02
100,201.76,30.00,29.79,0.02356,-0.04
100,203.73,30.00,29.79,0.02356,0.01
100,205.70,30.00,29.79,0.02356,0.02
100,207.67,30.00,29.79,0.02356,0.02
100,208.26,30.00,29.80,0.02356,0.13
100,210.20,30.00,29.80,0.02356,0.13
100,212.13,30.00,29.80,0.02356,-0.02
100,213.09,30.00,29.80,0.02356,-0.10
100,214.99,30.00,29.80,0.02356,-0.10
100,215.54,30.00,29.80,0.02356,-0.05
100,217.41,30.00,29.80,0.02356,-0.11
100,218.29,30.00,29.81,0.02356,-0.06
100,220.12,30.00,29.81,0.02356,0.05
100,220.96,30.00,29.81,0.02356,0.05
100,221.41,30.00,29.81,0.02356,-0.08
100,222.21,30.00,29.82,0.02356,-0.07
100,223.95,30.00,29.82,0.02356,-0.10
100,224.71,30.00,29.82,0.02356,-0.04
100,226.42,30.00,29.82,0.02356,-0.04
100,226.79,30.00,29.82,0.02356,0.04
100,228.47,30.00,29.83,0.02356,-0.06
100,229.14,30.00,29.83,0.02356,0.03
100,229.80,30.00,29.83,0.02356,0.00
100,231.42,30.00,29.83,0.02356,0.00
100,231.72,30.00,29.83,0.02356,0.16
100,233.31,30.00,29.83,0.02356,-0.09
100,233.89,30.00,29.84,0.02356,-0.07
100,235.44,30.00,29.84,0.02356,-0.06
100,235.99,30.00,29.84,0.02356,-0.06
100,236.22,30.00,29.84,0.02356,-0.17
100,237.71,30.00,29.84,0.02356,-0.03
100,238.20,30.00,29.85,0.02356,-0.10
100,239.66,30.00,29.85,0.02356,-0.04
100,240.11,30.00,29.85,0.02356,-0.04
100,241.25,30.00,29.85,0.02356,0.02
100,241.67,30.00,29.85,0.02356,0.00
100,242.08,30.00,29.86,0.02356,0.02
100,243.44,30.00,29.86,0.02356,-0.07
100,243.81,30.00,29.86,0.02356,-0.07
100,244.88,30.00,29.86,0.02356,0.13
100,245.22,30.00,29.86,0.02356,0.07
100,246.52,30.00,29.86,0.02356,0.05
100,246.83,30.00,29.87,0.02356,-0.12
100,248.09,30.00,29.87,0.02356,-0.12
100,248.11,30.00,29.87,0.02356,0.01
100,249.34,30.00,29.87,0.02356,-0.04
100,249.58,30.00,29.87,0.02356,-0.05
100,250.78,30.00,29.88,0.02356,-0.10
100,250.97,30.00,29.88,0.02356,-0.10
100,251.91,30.00,29.88,0.02356,-0.04
100,252.08,30.00,29.88,0.02356,0.00
100,253.21,30.00,29.88,0.02356,-0.04
100,253.35,30.00,29.88,0.02356,0.04
100,253.47,30.00,29.89,0.02356,0.04
100,254.33,30.00,29.89,0.02356,0.02
100,254.43,30.00,29.89,0.02356,0.03
100,255.47,30.00,29.89,0.02356,0.08
100,255.53,30.00,29.89,0.02356,-0.05
100,256.54,30.00,29.89,0.02356,-0.05
100,256.35,30.00,29.90,0.02356,0.10
100,257.33,30.00,29.90,0.02356,0.02
100,257.31,30.00,29.90,0.02356,0.08
100,258.26,30.00,29.90,0.02356,-0.05
100,258.20,30.00,29.90,0.02356,-0.05
100,258.93,30.00,29.90,0.02356,-0.11
100,258.85,30.00,29.91,0.02356,0.13
100,259.73,30.00,29.91,0.02356,-0.04
100,259.61,30.00,29.91,0.02356,0.01
100,260.46,30.00,29.91,0.02356,0.01
100,260.14,30.00,29.91,0.02356,-0.05
100,260.96,30.00,29.91,0.02356,0.07
100,260.78,30.00,29.92,0.02356,0.03
100,261.57,30.00,29.92,0.02356,-0.02
100,261.35,30.00,29.92,0.02356,-0.02
100,261.96,30.00,29.92,0.02356,-0.01
100,261.72,30.00,29.92,0.02356,0.03
100,262.44,30.00,29.92,0.02356,0.02
100,262.17,30.00,29.93,0.02356,-0.08
100,262.86,30.00,29.93,0.02356,-0.08
100,263.41,30.00,29.93,0.02356,-0.00
100,263.10,30.00,29.93,0.02356,-0.12
100,263.76,30.00,29.93,0.02356,-0.12
100,263.42,30.00,29.93,0.02356,-0.06
100,264.05,30.00,29.93,0.02356,-0.06
100,263.57,30.00,29.94,0.02356,-0.03
100,264.16,30.00,29.94,0.02356,-0.13
100,264.76,30.00,29.94,0.02356,0.03
100,264.35,30.00,29.94,0.02356,0.04
100,264.91,30.00,29.94,0.02356,0.04
100,264.37,30.00,29.94,0.02356,0.01
100,810.79,150.00,29.99,0.02356,0.01
100,810.79,150.00,30.31,0.02356,0.27
100,810.79,150.00,30.97,0.02356,0.01
100,810.79,150.00,31.85,0.02356,0.01
100,810.79,150.00,32.94,0.02356,-0.22
100,810.79,150.00,34.44,0.02356,-0.04
100,810.79,150.00,36.16,0.02356,0.30
100,810.79,150.00,37.96,0.02356,0.30
100,810.79,150.00,40.31,0.02356,0.71
100,810.79,150.00,42.74,0.02356,0.32
100,810.79,150.00,45.29,0.02356,-2.01
100,810.79,150.00,47.81,0.02356,-2.01
100,810.79,150.00,50.89,0.02356,-1.01
100,810.79,150.00,54.64,0.02356,4.30
100,810.79,150.00,58.49,0.02356,-0.26
100,810.79,150.00,62.52,0.02356,-6.34
100,810.79,150.00,66.74,0.02356,0.53
100,810.79,150.00,71.03,0.02356,6.75
100,810.79,150.00,75.50,0.02356,-6.19
100,810.79,150.00,80.03,0.02356,0.66
100,810.79,150.00,85.37,0.02199,4.61
100,810.79,150.00,90.88,0.02356,-9.89
100,810.79,150.00,96.50,0.02356,9.74
100,810.79,150.00,102.09,0.02356,-8.65
100,810.79,150.00,108.75,0.02356,10.96
100,658.12,150.00,116.76,0.02356,-2.94
100,-810.79,150.00,123.87,0.02356,-7.24
100,-810.79,150.00,128.63,0.02356,9.84
100,-810.79,150.00,132.10,0.02356,-6.70
100,-810.79,150.00,134.95,0.02356,-0.22
100,-810.79,150.00,136.80,0.02356,-3.52
100,-810.79,150.00,138.07,0.02356,-3.52
100,-810.79,150.00,139.01,0.02356,6.93
100,-810.79,150.00,139.41,0.02356,0.25
100,-810.79,150.00,139.32,0.02356,-2.15
100,-810.79,150.00,138.89,0.02356,-2.15
