SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
418.55,60.42,-1.04,60.09,-1.04,-0.03,0.13,-0.00,-0.00,0.00,0.01,0.00,-0.29,0.30,9.53
787.02,105.22,-0.54,58.94,-0.54,-0.03,0.13,-0.00,-0.01,0.01,0.00,0.00,0.04,-0.24,10.07
759.32,105.22,5.40,68.39,5.40,-0.03,-0.13,-0.00,-0.03,0.00,-0.05,-0.00,2.15,0.15,10.23
464.77,105.22,3.44,78.12,3.44,-0.05,-0.26,-0.00,-0.01,0.00,-0.03,-0.00,0.11,0.92,7.45
550.83,67.60,0.02,78.77,0.02,-0.05,-0.13,-0.00,0.01,0.00,-0.00,0.00,-3.02,-0.09,9.50
398.39,67.60,-0.28,78.31,-0.28,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,0.45,0.35,10.32
337.82,67.60,-0.82,76.91,-0.82,-0.05,0.00,-0.00,0.01,0.00,0.01,0.00,-0.08,-0.10,9.82
750.56,108.81,-0.65,75.63,-0.65,-0.05,0.00,-0.00,0.01,0.00,0.01,0.00,-0.13,-0.36,9.54
599.83,108.81,4.13,83.72,4.13,-0.06,-0.26,-0.00,-0.02,0.00,-0.04,0.00,1.28,0.30,9.72
665.42,108.81,0.83,87.38,0.83,-0.07,-0.26,-0.00,0.01,0.00,-0.01,0.00,-0.17,-0.18,10.16
383.96,69.40,0.03,88.74,0.03,-0.07,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.19,0.24,9.58
291.99,69.40,-1.31,86.02,-1.31,-0.07,0.00,-0.00,0.01,0.00,0.01,0.00,-0.26,0.01,10.00
359.27,69.40,-1.61,82.18,-1.61,-0.06,0.13,-0.00,0.01,0.00,0.02,0.00,-0.52,0.07,9.54
162.71,49.70,-1.48,78.58,-1.48,-0.06,0.13,-0.00,0.00,0.00,0.01,-0.00,-0.16,-0.07,9.65
39.50,49.70,-1.81,74.47,-1.81,-0.05,0.13,-0.00,0.01,0.00,0.02,0.00,-0.41,0.01,9.98
52.67,39.84,-2.07,69.59,-2.07,-0.04,0.26,-0.00,-0.00,0.00,0.02,0.00,0.09,-0.02,9.69
18.17,39.84,-2.19,64.38,-2.19,-0.04,0.13,-0.00,0.01,0.00,0.02,-0.00,-0.02,-0.11,9.99
77.35,39.84,-2.36,59.11,-2.36,-0.03,0.13,-0.00,0.01,0.00,0.02,-0.00,-0.08,-0.05,9.90
436.61,94.93,-2.20,53.60,-2.20,-0.02,0.13,-0.00,0.01,0.01,0.02,-0.00,0.41,0.09,9.92
800.78,94.93,2.69,56.84,2.69,-0.02,0.00,-0.00,-0.02,0.01,-0.02,-0.00,1.81,0.02,9.91
409.46,94.93,4.46,69.45,4.46,-0.03,-0.26,-0.00,-0.02,0.00,-0.04,0.00,1.07,-0.36,9.41
723.18,122.47,0.34,72.32,0.34,-0.04,-0.26,-0.00,0.02,0.00,-0.00,-0.00,-1.50,-0.40,8.82
800.78,122.47,4.19,78.94,4.19,-0.05,-0.13,-0.00,-0.03,0.00,-0.04,0.00,1.66,0.76,10.93
556.40,122.47,5.95,92.22,5.95,-0.06,-0.26,-0.01,-0.04,0.00,-0.06,-0.00,0.66,0.22,9.23
239.39,76.23,0.04,96.27,0.04,-0.08,-0.52,-0.00,0.04,-0.00,-0.00,0.00,-0.40,-0.20,9.42
182.24,76.23,-1.48,93.06,-1.48,-0.08,0.00,-0.00,0.01,-0.00,0.01,-0.00,-4.26,-0.48,9.78
282.70,76.23,-1.86,88.80,-1.86,-0.08,0.13,-0.00,0.01,0.00,0.02,0.00,-0.67,0.78,9.59
783.42,113.12,-1.25,85.89,-1.25,-0.07,0.13,-0.00,0.00,0.00,0.01,-0.00,-0.06,-0.18,10.51
568.83,113.12,3.58,93.49,3.58,-0.07,-0.13,-0.00,-0.03,-0.00,-0.04,0.00,1.33,-0.02,8.27
684.69,113.12,0.12,95.65,0.12,-0.08,-0.13,-0.00,0.01,-0.00,-0.00,-0.00,-1.42,-0.75,9.38
303.11,71.56,-0.32,96.63,-0.32,-0.08,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.15,0.88,9.52
121.97,71.56,-1.30,93.82,-1.30,-0.08,0.00,-0.00,0.01,-0.00,0.01,-0.00,-0.22,0.33,10.35
117.51,71.56,-1.85,89.66,-1.85,-0.08,0.00,-0.00,0.02,0.00,0.02,-0.00,-0.39,-0.50,9.43
-74.42,50.78,-2.14,84.62,-2.14,-0.07,0.13,-0.00,0.01,0.00,0.02,0.00,-0.56,-0.33,9.46
-122.66,50.78,-2.52,78.77,-2.52,-0.06,0.13,-0.00,0.01,0.00,0.02,-0.00,0.16,0.50,9.97
65.35,100.39,-2.89,72.33,-2.89,-0.05,0.13,-0.00,0.02,0.00,0.03,-0.00,-0.70,0.19,9.99
800.78,100.39,0.18,68.65,0.18,-0.04,0.13,-0.00,-0.01,0.00,-0.00,-0.00,2.23,0.03,9.76
610.13,100.39,4.77,78.38,4.77,-0.05,-0.26,-0.00,-0.02,0.00,-0.05,0.00,2.00,-0.04,8.56
350.51,65.19,0.43,83.25,0.43,-0.06,-0.26,-0.00,0.02,0.00,-0.00,-0.00,-0.50,-0.07,11.53
220.67,65.19,-0.90,81.21,-0.90,-0.06,0.13,-0.00,-0.00,0.00,0.01,0.00,-1.11,0.35,10.01
213.47,65.19,-1.29,78.27,-1.29,-0.06,0.00,-0.00,0.01,0.00,0.01,0.00,-0.55,0.43,9.45
173.77,47.59,-1.40,74.98,-1.40,-0.05,0.13,-0.00,0.00,0.00,0.01,0.00,-0.33,-0.50,10.17
54.03,47.59,-1.69,71.13,-1.69,-0.05,0.26,-0.00,-0.01,0.00,0.02,0.00,0.49,-0.06,9.72
52.31,47.59,-1.85,66.73,-1.85,-0.04,0.13,-0.00,0.01,0.00,0.02,0.00,-0.24,0.19,10.04
571.97,98.80,-1.86,62.56,-1.86,-0.03,0.26,-0.00,-0.01,0.00,0.02,0.00,-0.10,-0.04,10.04
783.65,98.80,3.33,67.71,3.33,-0.03,0.00,-0.00,-0.03,0.00,-0.03,0.00,2.34,0.16,9.87
458.15,98.80,2.32,76.77,2.32,-0.05,-0.26,-0.00,-0.00,0.00,-0.02,-0.00,0.33,-0.13,9.24
418.77,64.40,-0.25,76.72,-0.25,-0.05,-0.13,-0.00,0.01,0.00,0.00,-0.00,-3.09,-0.53,9.97
387.67,64.40,-0.91,74.71,-0.91,-0.05,0.00,-0.00,0.01,0.00,0.01,0.00,-0.38,0.70,9.72
411.03,64.40,-0.91,72.55,-0.91,-0.05,0.00,-0.00,0.01,0.00,0.01,0.00,-0.25,-0.15,10.19
799.04,107.21,1.98,73.89,1.98,-0.05,0.00,-0.00,-0.02,0.00,-0.02,-0.00,1.29,-0.37,9.54
542.20,107.21,4.10,82.87,4.10,-0.05,-0.13,-0.00,-0.03,0.00,-0.04,-0.00,1.66,0.61,9.69
718.60,107.21,0.62,85.36,0.62,-0.06,-0.13,-0.00,0.00,0.00,-0.01,-0.00,-2.01,-0.36,10.51
