SL_PWM,SL_position
Calculating offsets, do not move MPU6050
-815.94,-56.37
-815.94,-57.91
-815.94,-59.30
-815.94,-60.75
-815.94,-62.15
-815.94,-63.60
-815.94,-65.11
-815.94,-66.55
-815.94,-67.98
-815.94,-69.53
-815.94,-70.98
-815.94,-72.44
-815.94,-73.85
-815.94,-75.38
-815.94,-76.82
-815.94,-78.27
-815.94,-79.71
-815.94,-81.19
815.94,-82.61
815.94,-84.01
815.94,-85.28
815.94,-86.41
815.94,-87.49
815.94,-88.44
815.94,-89.31
815.94,-90.10
815.94,-90.76
815.94,-91.30
815.94,-91.55
815.94,-91.94
815.94,-92.11
815.94,-92.26
815.94,-92.37
815.94,-92.47
815.94,-92.54
815.94,-92.59
815.94,-92.62
815.94,-92.63
815.94,-92.61
815.94,-92.57
815.94,-92.51
815.94,-92.44
815.94,-92.35
815.94,-92.23
815.94,-92.11
815.94,-91.98
815.94,-91.82
815.94,-91.65
815.94,-91.45
815.94,-91.02
815.94,-90.78
815.94,-90.53
815.94,-90.25
815.94,-89.69
-815.94,-89.04
-815.94,-88.48
-815.94,-88.00
-815.94,-87.93
-815.94,-87.59
-815.94,-87.41
-815.94,-87.13
-815.94,-87.01
-815.94,-86.92
-815.94,-86.83
-815.94,-86.77
-815.94,-86.72
-815.94,-86.70
-815.94,-86.69
-815.94,-86.70
-815.94,-86.72
-815.94,-86.76
-815.94,-86.80
-815.94,-86.87
-815.94,-86.94
-815.94,-87.03
-815.94,-87.12
-815.94,-87.23
-815.94,-87.35
-815.94,-87.49
-815.94,-87.63
-815.94,-87.68
-815.94,-87.96
-815.94,-88.15
-815.94,-88.54
-815.94,-88.96
-815.94,-89.04
-815.94,-89.44
-815.94,-89.94
-815.94,-90.49
-815.94,-91.07
-815.94,-91.67
-815.94,-92.31
-815.94,-92.96
815.94,-93.60
815.94,-94.13
815.94,-94.36
815.94,-94.57
815.94,-94.62
815.94,-94.89
815.94,-95.03
815.94,-95.14
815.94,-95.23
815.94,-95.29
815.94,-95.33
815.94,-95.35
815.94,-95.35
815.94,-95.32
815.94,-95.28
815.94,-95.21
815.94,-95.13
815.94,-95.04
815.94,-94.92
815.94,-94.79
815.94,-94.65
815.94,-94.48
815.94,-94.44
815.94,-94.11
815.94,-93.67
815.94,-93.42
815.94,-92.90
815.94,-92.81
815.94,-92.32
815.94,-91.68
815.94,-90.99
815.94,-90.24
815.94,-89.48
815.94,-88.63
815.94,-87.78
815.94,-86.87
815.94,-85.91
815.94,-84.95
815.94,-83.95
815.94,-82.87
815.94,-81.77
815.94,-80.69
815.94,-79.53
815.94,-78.34
815.94,-77.16
815.94,-75.90
815.94,-74.67
815.94,-73.41
815.94,-72.09
815.94,-70.79
815.94,-69.45
815.94,-68.09
815.94,-66.72
815.94,-65.29
815.94,-63.89
815.94,-62.47
815.94,-61.04
815.94,-59.51
815.94,-58.05
815.94,-56.56
815.94,-55.11
815.94,-53.56
815.94,-52.10
815.94,-50.63
815.94,-49.14
815.94,-47.67
815.94,-46.27
815.94,-44.76
815.94,-43.33
815.94,-41.84
815.94,-40.37
815.94,-38.96
815.94,-37.62
815.94,-36.16
815.94,-34.74
815.94,-33.31
815.94,-31.97
815.94,-30.56
815.94,-29.14
815.94,-27.67
815.94,-26.27
815.94,-24.77
815.94,-23.29
815.94,-22.31
815.94,-20.44
815.94,-18.43
815.94,-16.95
815.94,-14.87
815.94,-13.52
815.94,-12.08
815.94,-10.65
815.94,-9.19
815.94,-7.78
815.94,-6.41
815.94,-4.99
815.94,-3.55
815.94,-2.18
815.94,-0.66
815.94,0.66
815.94,2.17
815.94,3.52
815.94,4.96
815.94,6.37
815.94,7.87
815.94,9.34
815.94,10.74
815.94,12.18
815.94,13.63
815.94,15.02
815.94,16.52
815.94,17.98
-815.94,19.54
-815.94,20.88
-815.94,22.15
-815.94,23.29
-815.94,24.33
-815.94,25.25
-815.94,26.04
-815.94,26.75
-815.94,27.31
-815.94,27.56
-815.94,27.78
-815.94,28.12
-815.94,28.26
-815.94,28.37
-815.94,28.45
-815.94,28.50
-815.94,28.53
-815.94,28.53
-815.94,28.51
-815.94,28.46
-815.94,28.40
-815.94,28.31
-815.94,28.21
-815.94,28.08
-815.94,27.94
-815.94,27.78
-815.94,27.61
-815.94,27.40
-815.94,26.95
-815.94,26.43
-815.94,25.86
-815.94,25.21
-815.94,24.50
-815.94,23.72
-815.94,22.91
-815.94,22.06
-815.94,21.16
-815.94,20.20
-815.94,19.19
-815.94,18.12
-815.94,17.03
-815.94,15.88
-815.94,14.72
-815.94,13.48
-815.94,12.23
-815.94,10.92
-815.94,9.61
-815.94,8.30
-815.94,6.93
-815.94,5.51
-815.94,4.12
-815.94,2.65
-815.94,1.18
-815.94,-0.30
-815.94,-1.80
-815.94,-3.26
-815.94,-4.75
-815.94,-6.19
-815.94,-7.62
815.94,-9.05
815.94,-10.50
815.94,-11.92
815.94,-13.21
815.94,-14.41
815.94,-15.55
815.94,-16.66
815.94,-17.63
815.94,-18.55
815.94,-19.40
815.94,-20.16
815.94,-20.84
815.94,-21.43
815.94,-21.95
815.94,-22.41
815.94,-22.61
815.94,-22.80
815.94,-22.84
815.94,-23.10
815.94,-23.22
815.94,-23.33
815.94,-23.43
815.94,-23.51
815.94,-23.57
815.94,-23.63
815.94,-23.66
815.94,-23.68
815.94,-23.68
815.94,-23.67
815.94,-23.64
815.94,-23.60
815.94,-23.55
815.94,-23.48
815.94,-23.40
815.94,-23.32
815.94,-23.22
-815.94,-23.11
-815.94,-23.02
-815.94,-22.96
-815.94,-22.92
-815.94,-22.90
-815.94,-22.90
-815.94,-22.93
-815.94,-22.97
-815.94,-23.04
-815.94,-23.11
-815.94,-23.21
-815.94,-23.33
-815.94,-23.36
-815.94,-23.60
-815.94,-23.77
-815.94,-24.13
-815.94,-24.56
-815.94,-25.04
-815.94,-25.57
-815.94,-26.16
-815.94,-26.79
-815.94,-27.48
-815.94,-28.21
-815.94,-29.01
-815.94,-29.84
-815.94,-30.68
-815.94,-31.30
-815.94,-32.27
-815.94,-33.23
-815.94,-34.26
-815.94,-35.32
-815.94,-36.45
815.94,-37.52
815.94,-38.56
815.94,-39.54
815.94,-40.40
815.94,-41.19
815.94,-41.89
815.94,-42.49
815.94,-43.04
815.94,-43.47
815.94,-43.68
815.94,-44.02
815.94,-44.16
815.94,-44.28
815.94,-44.37
815.94,-44.46
815.94,-44.51
815.94,-44.33
815.94,-44.35
815.94,-44.35
815.94,-44.34
815.94,-44.31
815.94,-44.27
815.94,-44.20
815.94,-44.13
815.94,-44.03
815.94,-43.92
815.94,-43.80
815.94,-43.66
815.94,-43.51
815.94,-43.33
815.94,-43.15
815.94,-42.97
815.94,-42.76
815.94,-42.30
815.94,-41.80
815.94,-41.25
815.94,-40.66
-815.94,-40.08
-815.94,-39.58
-815.94,-39.51
-815.94,-39.16
-815.94,-38.84
-815.94,-38.72
-815.94,-38.61
-815.94,-38.52
-815.94,-38.46
-815.94,-38.42
-815.94,-38.40
-815.94,-38.40
-815.94,-38.41
-815.94,-38.45
-815.94,-38.50
-815.94,-38.57
-815.94,-38.66
-815.94,-38.77
-815.94,-38.89
-815.94,-39.03
-815.94,-39.19
-815.94,-39.55
-815.94,-39.95
-815.94,-40.41
-815.94,-40.92
-815.94,-41.47
-815.94,-42.08
-815.94,-42.72
-815.94,-43.42
-815.94,-44.16
-815.94,-44.93
-815.94,-45.75
-815.94,-46.61
-815.94,-47.50
-815.94,-48.42
-815.94,-49.38
-815.94,-50.38
-815.94,-51.41
-815.94,-52.47
-815.94,-53.60
-815.94,-54.69
-815.94,-55.82
-815.94,-57.00
-815.94,-57.95
-815.94,-59.15
-815.94,-60.36
-815.94,-61.58
-815.94,-62.80
-815.94,-64.08
-815.94,-65.35
-815.94,-66.67
-815.94,-68.01
-815.94,-69.32
-815.94,-70.69
-815.94,-71.99
-815.94,-73.31
-815.94,-74.69
-815.94,-76.05
-815.94,-77.44
815.94,-78.67
815.94,-79.85
815.94,-80.99
815.94,-81.98
815.94,-82.89
815.94,-83.68
815.94,-84.37
815.94,-84.94
815.94,-85.45
815.94,-85.84
815.94,-86.02
815.94,-86.17
815.94,-86.29
815.94,-86.40
815.94,-86.48
815.94,-86.54
815.94,-86.58
815.94,-86.60
815.94,-86.59
815.94,-86.56
815.94,-86.52
815.94,-86.46
815.94,-86.38
815.94,-86.28
815.94,-86.16
815.94,-86.03
815.94,-85.89
815.94,-85.72
815.94,-85.54
815.94,-85.49
815.94,-85.14
815.94,-84.69
815.94,-84.42
815.94,-83.89
815.94,-83.80
815.94,-83.28
815.94,-82.64
815.94,-81.95
815.94,-81.20
815.94,-80.40
815.94,-79.59
815.94,-78.69
815.94,-77.78
815.94,-76.83
815.94,-75.84
815.94,-74.81
815.94,-73.76
815.94,-72.70
815.94,-71.58
815.94,-70.63
815.94,-69.46
815.94,-68.24
815.94,-67.01
815.94,-65.78
815.94,-64.54
815.94,-63.21
815.94,-61.87
815.94,-60.49
815.94,-59.15
815.94,-57.78
815.94,-56.38
815.94,-54.95
815.94,-53.53
815.94,-52.08
815.94,-50.63
815.94,-49.12
815.94,-47.62
815.94,-46.16
815.94,-44.63
815.94,-43.21
815.94,-41.69
815.94,-40.20
815.94,-38.70
815.94,-37.22
815.94,-35.72
815.94,-34.25
815.94,-32.77
815.94,-31.34
815.94,-29.86
815.94,-28.35
815.94,-26.96
815.94,-25.53
815.94,-24.09
815.94,-22.72
815.94,-21.25
815.94,-19.84
815.94,-18.44
815.94,-16.99
815.94,-15.59
815.94,-14.23
815.94,-12.74
815.94,-11.30
815.94,-9.89
815.94,-8.38
815.94,-6.95
815.94,-5.52
815.94,-4.12
815.94,-2.61
815.94,-1.16
815.94,0.25
815.94,1.68
815.94,3.21
815.94,4.67
815.94,6.09
815.94,7.67
815.94,9.15
815.94,10.67
815.94,12.20
815.94,13.64
815.94,15.16
815.94,16.58
815.94,18.02
815.94,19.51
815.94,20.91
815.94,22.37
815.94,23.81
815.94,25.24
815.94,26.65
815.94,28.06
815.94,29.38
815.94,30.74
815.94,32.09
815.94,33.41
815.94,34.76
815.94,36.08
815.94,37.36
815.94,38.62
815.94,39.91
815.94,41.18
815.94,42.43
815.94,43.71
815.94,44.93
815.94,46.12
815.94,47.31
815.94,48.48
815.94,49.64
815.94,50.83
-815.94,51.98
-815.94,52.93
-815.94,53.82
-815.94,54.55
-815.94,55.17
-815.94,55.68
-815.94,55.90
-815.94,56.21
-815.94,56.33
-815.94,56.42
-815.94,56.49
-815.94,56.53
-815.94,56.54
-815.94,56.53
-815.94,56.50
-815.94,56.45
-815.94,56.37
-815.94,56.28
-815.94,56.17
-815.94,56.03
-815.94,55.88
-815.94,55.70
-815.94,55.65
-815.94,55.31
-815.94,55.08
-815.94,54.84
-815.94,54.58
-815.94,54.00
-815.94,53.37
-815.94,52.68
-815.94,51.95
-815.94,51.14
-815.94,50.27
-815.94,49.38
-815.94,48.43
-815.94,47.39
-815.94,46.35
-815.94,45.23
-815.94,44.10
-815.94,42.95
-815.94,41.95
-815.94,40.75
-815.94,39.51
-815.94,38.18
-815.94,36.87
-815.94,35.47
-815.94,34.06
-815.94,32.67
-815.94,31.23
-815.94,29.80
-815.94,28.40
-815.94,26.91
-815.94,25.34
-815.94,23.89
-815.94,22.35
-815.94,20.87
-815.94,19.34
-815.94,17.95
-815.94,16.46
-815.94,15.07
-815.94,13.47
-815.94,12.08
-815.94,10.60
-815.94,9.20
-815.94,7.75
-815.94,6.36
-815.94,4.92
-815.94,3.42
-815.94,2.06
-815.94,0.62
-815.94,-1.58
-815.94,-3.68
-815.94,-5.98
-815.94,-8.14
-815.94,-10.58
-815.94,-12.98
-815.94,-15.41
-815.94,-18.61
-815.94,-22.21
-815.94,-25.93
-815.94,-29.38
-815.94,-33.19
-815.94,-37.85
-815.94,-41.84
-815.94,-45.42
-815.94,-49.59
-815.94,-52.91
-815.94,-56.10
-815.94,-59.53
-815.94,-62.60
-815.94,-64.88
-815.94,-67.10
-815.94,-69.39
-815.94,-71.61
-815.94,-73.65
-815.94,-75.79
-815.94,-77.81
-815.94,-79.85
-815.94,-82.00
-815.94,-84.06
-815.94,-85.47
-815.94,-86.85
-815.94,-88.31
-815.94,-89.67
-815.94,-91.09
-815.94,-92.52
-815.94,-93.93
-815.94,-95.47
-815.94,-96.98
-815.94,-98.44
-815.94,-99.96
-815.94,-101.49
-815.94,-102.98
-815.94,-104.54
-815.94,-106.12
-815.94,-107.59
-815.94,-109.06
-815.94,-110.55
-815.94,-112.01
-815.94,-113.42
-815.94,-114.85
-815.94,-116.32
-815.94,-117.76
-815.94,-119.14
-815.94,-120.58
-815.94,-122.02
-815.94,-123.39
-815.94,-124.79
-815.94,-126.14
-815.94,-127.54
-815.94,-128.94
-815.94,-130.30
-815.94,-131.62
-815.94,-133.01
-815.94,-134.40
-815.94,-135.72
-815.94,-137.09
-815.94,-138.45
-815.94,-139.78
-815.94,-141.13
-815.94,-142.47
-815.94,-143.86
-815.94,-145.17
-815.94,-146.53
-815.94,-147.89
-815.94,-149.20
-815.94,-150.53
-815.94,-151.85
-815.94,-153.20
-815.94,-154.55
-815.94,-155.89
-815.94,-157.26
-815.94,-158.66
-815.94,-160.03
-815.94,-161.38
-815.94,-162.75
-815.94,-164.09
-815.94,-165.51
-815.94,-166.91
-815.94,-168.34
-815.94,-169.75
-815.94,-171.16
-815.94,-172.57
-815.94,-173.99
-815.94,-175.47
-815.94,-176.87
-815.94,-178.32
-815.94,-179.76
-815.94,-181.24
-815.94,-182.74
-815.94,-184.23
-815.94,-185.75
-815.94,-187.24
-815.94,-188.84
-815.94,-190.25
-815.94,-191.74
-815.94,-193.21
-815.94,-194.72
-815.94,-196.19
-815.94,-197.59
-815.94,-199.15
-815.94,-200.58
-815.94,-202.01
-815.94,-203.36
-815.94,-204.86
-815.94,-206.24
-815.94,-207.76
-815.94,-209.13
-815.94,-210.55
-815.94,-212.06
-815.94,-213.42
-815.94,-214.82
-815.94,-216.94
-815.94,-219.05
-815.94,-221.30
-815.94,-223.54
-815.94,-225.68
-815.94,-228.05
-815.94,-230.48
-815.94,-232.90
-815.94,-236.04
-815.94,-238.50
-815.94,-241.99
-815.94,-245.59
-815.94,-249.11
-815.94,-254.15
-815.94,-259.67
-815.94,-263.89
-815.94,-270.81
-815.94,-278.98
-815.94,-288.32
-815.94,-301.91
-815.94,-324.32
-815.94,-343.40
-815.94,-350.67
-815.94,-357.88
-815.94,-364.66
-815.94,-384.50
-815.94,-392.49
-815.94,-397.63
-815.94,-401.37
-815.94,-404.48
-815.94,-407.60
-815.94,-409.87
-815.94,-412.07
-815.94,-414.20
-815.94,-416.32
-815.94,-418.49
-815.94,-420.61
-815.94,-422.60
-815.94,-423.99
-815.94,-425.56
-815.94,-426.85
-815.94,-428.36
-815.94,-429.71
-815.94,-431.22
-815.94,-432.64
815.94,-434.02
815.94,-435.43
815.94,-436.73
815.94,-437.93
815.94,-439.04
815.94,-440.00
815.94,-440.90
815.94,-441.64
815.94,-442.31
815.94,-442.86
815.94,-443.09
815.94,-443.31
815.94,-443.65
815.94,-443.78
815.94,-443.88
815.94,-443.96
815.94,-444.02
815.94,-444.04
815.94,-444.05
815.94,-444.04
815.94,-444.00
815.94,-443.95
815.94,-443.87
815.94,-443.78
815.94,-443.67
815.94,-443.54
815.94,-443.39
815.94,-443.21
815.94,-443.03
815.94,-442.97
815.94,-442.63
815.94,-442.39
815.94,-441.90
815.94,-441.62
815.94,-441.53
815.94,-441.03
815.94,-440.39
-815.94,-439.74
-815.94,-439.18
-815.94,-438.69
-815.94,-438.29
-815.94,-437.99
-815.94,-437.86
-815.94,-437.75
-815.94,-437.66
-815.94,-437.59
-815.94,-437.54
-815.94,-437.50
-815.94,-437.48
-815.94,-437.49
-815.94,-437.51
-815.94,-437.54
-815.94,-437.59
-815.94,-437.65
-815.94,-437.72
-815.94,-437.81
-815.94,-437.91
-815.94,-438.03
-815.94,-438.06
-815.94,-438.29
-815.94,-438.60
-815.94,-438.97
-815.94,-439.36
-815.94,-439.58
-815.94,-439.66
-815.94,-440.05
-815.94,-440.57
-815.94,-441.12
-815.94,-441.70
-815.94,-442.32
-815.94,-442.97
-815.94,-443.63
-815.94,-444.34
-815.94,-445.05
-815.94,-445.77
-815.94,-446.55
-815.94,-447.31
-815.94,-448.11
-815.94,-448.70
-815.94,-449.52
-815.94,-450.34
-815.94,-451.19
-815.94,-452.06
-815.94,-452.97
-815.94,-453.86
-815.94,-454.75
-815.94,-455.66
-815.94,-456.57
-815.94,-457.48
-815.94,-458.44
-815.94,-459.38
-815.94,-460.33
-815.94,-461.29
-815.94,-462.08
-815.94,-463.08
-815.94,-464.04
-815.94,-465.04
815.94,-466.00
815.94,-466.90
815.94,-467.66
815.94,-468.33
815.94,-468.90
815.94,-469.37
815.94,-469.71
815.94,-469.86
815.94,-469.98
815.94,-470.07
815.94,-470.14
815.94,-470.19
815.94,-470.21
815.94,-470.21
815.94,-470.19
815.94,-470.14
815.94,-470.08
815.94,-469.99
815.94,-469.89
815.94,-469.77
815.94,-469.65
815.94,-469.49
815.94,-469.32
815.94,-469.14
815.94,-468.72
815.94,-468.24
815.94,-467.98
815.94,-467.89
815.94,-467.39
815.94,-466.76
815.94,-466.08
815.94,-465.37
815.94,-464.60
815.94,-463.76
815.94,-462.93
815.94,-462.02
815.94,-461.11
815.94,-460.13
815.94,-459.13
815.94,-458.08
815.94,-456.98
815.94,-455.86
815.94,-454.74
815.94,-453.55
815.94,-452.36
815.94,-451.12
815.94,-449.87
815.94,-448.60
815.94,-447.43
815.94,-446.14
815.94,-444.80
815.94,-443.43
815.94,-442.06
815.94,-440.69
815.94,-439.27
815.94,-437.83
815.94,-436.37
815.94,-434.97
815.94,-433.44
815.94,-431.98
815.94,-430.51
815.94,-429.01
815.94,-427.49
815.94,-426.03
815.94,-424.51
815.94,-423.05
815.94,-421.61
815.94,-420.16
815.94,-418.73
815.94,-417.32
815.94,-415.80
815.94,-414.34
815.94,-412.90
815.94,-411.50
815.94,-410.16
815.94,-408.71
815.94,-407.29
815.94,-405.82
815.94,-403.73
815.94,-401.50
815.94,-399.34
815.94,-397.12
815.94,-394.87
815.94,-392.53
815.94,-390.27
815.94,-387.96
815.94,-385.47
815.94,-382.99
815.94,-380.45
815.94,-377.27
815.94,-374.02
815.94,-370.64
815.94,-367.33
815.94,-364.04
815.94,-360.75
815.94,-357.63
815.94,-355.31
815.94,-352.89
815.94,-350.68
815.94,-348.33
815.94,-346.15
815.94,-343.95
815.94,-341.79
815.94,-339.66
815.94,-337.56
815.94,-335.50
815.94,-334.04
815.94,-332.58
815.94,-331.16
815.94,-329.79
815.94,-328.39
815.94,-326.94
815.94,-325.50
815.94,-324.13
815.94,-322.63
815.94,-321.17
815.94,-319.68
815.94,-318.25
815.94,-316.80
815.94,-315.31
815.94,-313.81
815.94,-312.30
815.94,-310.85
815.94,-309.41
815.94,-307.94
815.94,-306.54
815.94,-305.09
815.94,-303.64
815.94,-302.28
815.94,-300.87
815.94,-299.52
815.94,-298.17
815.94,-296.86
815.94,-295.51
815.94,-294.24
815.94,-292.92
815.94,-291.61
815.94,-290.35
815.94,-289.06
815.94,-287.81
815.94,-286.58
815.94,-285.38
815.94,-284.15
815.94,-282.97
815.94,-281.75
815.94,-280.61
815.94,-279.42
815.94,-278.26
815.94,-277.09
815.94,-275.95
815.94,-274.81
815.94,-273.66
815.94,-272.51
815.94,-271.36
815.94,-270.26
815.94,-269.12
815.94,-268.09
815.94,-266.97
815.94,-265.83
815.94,-264.71
815.94,-263.61
815.94,-262.51
815.94,-261.38
815.94,-260.24
815.94,-259.11
815.94,-257.99
815.94,-256.85
815.94,-255.73
815.94,-254.70
815.94,-253.58
815.94,-252.45
815.94,-251.32
815.94,-250.21
815.94,-249.09
815.94,-247.92
815.94,-246.78
815.94,-245.59
815.94,-244.45
815.94,-243.26
815.94,-242.12
815.94,-241.08
815.94,-239.90
815.94,-238.73
815.94,-237.57
815.94,-236.38
815.94,-235.17
815.94,-233.98
815.94,-232.77
815.94,-231.53
815.94,-230.32
815.94,-229.06
815.94,-227.85
815.94,-226.56
-815.94,-225.35
-815.94,-224.22
-815.94,-223.20
-815.94,-222.29
-815.94,-221.48
-815.94,-220.78
-815.94,-220.17
-815.94,-219.64
-815.94,-219.22
-815.94,-219.03
-815.94,-218.75
-815.94,-218.64
-815.94,-218.56
-815.94,-218.50
-815.94,-218.46
-815.94,-218.44
-815.94,-218.45
-815.94,-218.47
-815.94,-218.50
-815.94,-218.56
-815.94,-218.63
-815.94,-218.72
-815.94,-218.82
-815.94,-218.95
-815.94,-218.99
-815.94,-219.25
-815.94,-219.60
-815.94,-220.01
-815.94,-220.48
-815.94,-221.00
-815.94,-221.58
-815.94,-222.19
-815.94,-222.88
815.94,-223.56
815.94,-224.17
815.94,-224.70
815.94,-225.15
815.94,-225.54
815.94,-225.69
815.94,-225.83
815.94,-225.95
815.94,-226.06
815.94,-226.14
815.94,-226.22
815.94,-226.28
815.94,-226.32
815.94,-226.36
815.94,-226.37
815.94,-226.37
815.94,-226.36
815.94,-226.33
815.94,-226.29
815.94,-226.24
815.94,-226.18
815.94,-226.11
815.94,-226.02
815.94,-225.93
815.94,-225.81
815.94,-225.69
815.94,-225.55
815.94,-225.39
815.94,-225.23
815.94,-225.06
815.94,-224.86
815.94,-224.45
815.94,-224.01
815.94,-223.77
815.94,-223.52
815.94,-223.24
815.94,-222.70
815.94,-222.11
815.94,-221.47
-815.94,-220.80
-815.94,-220.21
-815.94,-219.70
-815.94,-219.30
-815.94,-218.98
-815.94,-218.94
-815.94,-218.75
-815.94,-218.68
-815.94,-218.63
-815.94,-218.60
-815.94,-218.59
-815.94,-218.61
-815.94,-218.64
-815.94,-218.69
-815.94,-218.76
-815.94,-218.84
-815.94,-218.95
-815.94,-219.06
-815.94,-219.20
-815.94,-219.34
-815.94,-219.51
-815.94,-219.88
-815.94,-220.09
-815.94,-220.31
-815.94,-220.38
-815.94,-220.79
-815.94,-221.35
-815.94,-221.94
-815.94,-222.59
-815.94,-223.29
-815.94,-224.02
-815.94,-224.81
-815.94,-225.66
-815.94,-226.55
-815.94,-227.46
815.94,-228.37
815.94,-229.24
815.94,-230.06
815.94,-230.77
815.94,-231.43
815.94,-232.00
815.94,-232.27
815.94,-232.73
815.94,-233.12
815.94,-233.17
815.94,-233.44
815.94,-233.58
815.94,-233.69
815.94,-233.79
815.94,-233.87
815.94,-233.93
815.94,-233.97
815.94,-234.00
815.94,-234.02
815.94,-234.02
815.94,-234.00
815.94,-233.97
815.94,-233.92
815.94,-233.86
815.94,-233.79
815.94,-233.69
815.94,-233.59
815.94,-233.47
815.94,-233.33
815.94,-233.18
815.94,-233.03
815.94,-232.87
815.94,-232.68
815.94,-232.50
815.94,-232.29
815.94,-231.85
815.94,-231.38
815.94,-231.12
815.94,-230.59
815.94,-230.50
-815.94,-230.01
-815.94,-229.53
-815.94,-229.31
-815.94,-228.96
-815.94,-228.70
-815.94,-228.60
-815.94,-228.53
-815.94,-228.48
-815.94,-228.45
-815.94,-228.45
-815.94,-228.47
-815.94,-228.50
-815.94,-228.55
-815.94,-228.62
-815.94,-228.71
-815.94,-228.81
-815.94,-228.93
-815.94,-229.07
-815.94,-229.38
-815.94,-229.57
-815.94,-229.96
-815.94,-230.18
-815.94,-230.26
-815.94,-230.68
-815.94,-231.21
-815.94,-231.82
-815.94,-232.47
-815.94,-233.17
-815.94,-233.91
-815.94,-234.71
-815.94,-235.55
-815.94,-236.44
-815.94,-237.35
-815.94,-238.32
-815.94,-239.32
-815.94,-240.37
-815.94,-241.44
-815.94,-242.32
-815.94,-243.48
-815.94,-244.66
-815.94,-245.89
-815.94,-247.14
-815.94,-248.40
-815.94,-249.69
-815.94,-251.04
-815.94,-252.39
-815.94,-253.76
-815.94,-255.16
-815.94,-256.62
-815.94,-258.06
-815.94,-259.53
-815.94,-260.97
-815.94,-262.48
-815.94,-263.99
-815.94,-265.51
-815.94,-266.96
-815.94,-268.54
-815.94,-270.00
-815.94,-271.49
-815.94,-272.91
-815.94,-274.32
-815.94,-275.86
-815.94,-277.34
-815.94,-278.74
-815.94,-280.14
-815.94,-281.56
-815.94,-283.00
-815.94,-285.21
-815.94,-287.39
-815.94,-289.57
-815.94,-291.80
-815.94,-294.06
-815.94,-296.45
-815.94,-298.69
-815.94,-301.13
-815.94,-303.54
-815.94,-306.24
-815.94,-309.67
-815.94,-313.20
-815.94,-317.22
-815.94,-323.75
-815.94,-332.69
-815.94,-357.78
815.94,-363.81
815.94,-365.75
815.94,-367.12
815.94,-368.62
815.94,-370.09
815.94,-371.41
815.94,-372.71
815.94,-373.93
815.94,-375.04
815.94,-376.09
815.94,-377.01
815.94,-377.86
815.94,-378.64
815.94,-379.29
815.94,-379.89
815.94,-379.98
815.94,-380.41
815.94,-380.83
815.94,-380.89
815.94,-381.18
815.94,-381.31
815.94,-381.43
815.94,-381.53
815.94,-381.61
815.94,-381.68
815.94,-381.73
815.94,-381.76
815.94,-381.78
815.94,-381.78
815.94,-381.77
815.94,-381.74
815.94,-381.70
815.94,-381.64
815.94,-381.57
815.94,-381.49
815.94,-381.39
815.94,-381.27
815.94,-381.14
815.94,-380.99
815.94,-380.83
815.94,-380.66
815.94,-380.46
815.94,-380.40
815.94,-380.05
815.94,-379.82
815.94,-379.34
815.94,-379.07
815.94,-378.51
815.94,-377.91
815.94,-377.27
815.94,-376.57
815.94,-375.85
815.94,-375.08
815.94,-374.26
815.94,-373.40
815.94,-372.49
815.94,-371.58
815.94,-370.60
815.94,-369.60
815.94,-368.60
815.94,-367.51
815.94,-366.44
815.94,-365.35
815.94,-364.25
815.94,-363.27
815.94,-362.12
