CONTROLLER_FLAG,SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
100,164.52,140.99,6.65,108.70,6.65,-0.11310,-0.48620,-0.00477,-0.02601,-0.00232,-0.06490,0.00067,-0.42,-0.84,14.25
100,800.78,145.50,2.33,112.66,2.33,-0.12566,-0.61299,-0.00366,0.02697,-0.00320,-0.02130,0.00031,-1.66,-0.85,9.71
100,58.16,147.76,1.96,125.66,1.96,-0.13195,-0.29224,-0.00347,0.00452,-0.00398,-0.01829,-0.00165,-3.02,-0.50,11.87
100,46.33,148.89,5.55,130.51,5.55,-0.14294,-0.11220,-0.00504,-0.03741,-0.00595,-0.04688,-0.00108,1.15,-0.43,10.34
100,800.78,149.45,1.65,132.59,1.65,-0.15237,-0.30650,-0.00459,0.01107,-0.00648,-0.01295,0.00112,-0.61,-0.35,8.75
100,-800.78,89.72,1.29,139.49,1.29,-0.15865,-0.18265,-0.00434,0.00578,-0.00686,-0.00890,-0.00067,-2.27,-0.30,12.19
100,-800.78,59.86,2.46,123.53,2.46,-0.15237,-0.14960,-0.00454,-0.00466,-0.00757,-0.01697,-0.00022,-0.94,0.61,6.34
100,800.78,44.92,-7.33,99.35,-7.33,-0.11310,0.21420,-0.00289,0.03752,-0.00511,0.05600,0.00037,-8.49,0.96,9.19
100,-800.78,37.46,-9.24,91.42,-9.24,-0.08796,0.93500,-0.00233,0.01324,-0.00149,0.08607,0.00430,-4.80,1.73,16.02
100,800.78,93.74,-3.55,73.25,-3.55,-0.07226,0.52360,-0.00263,-0.00702,-0.00006,0.03419,-0.00247,13.05,-2.27,0.90
100,800.78,61.86,-7.20,76.08,-7.20,-0.05969,0.40183,-0.00099,0.03886,0.00296,0.07180,-0.00060,-9.76,2.33,12.95
100,179.16,105.94,1.66,86.61,1.66,-0.06912,0.26180,-0.00256,-0.03723,0.00229,-0.01604,-0.00089,14.00,1.15,4.22
100,-522.95,67.96,4.26,86.57,4.26,-0.08168,-0.22440,-0.00356,-0.02391,0.00052,-0.04213,-0.00022,-0.87,-0.93,11.31
