SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
800.78,103.61,1.65,81.23,1.65,-0.09,0.00,-0.00,-0.02,0.00,-0.02,-0.015.43,0.16,9.92
800.78,103.61,3.00,85.78,3.00,-0.10,-0.13,-0.00,-0.02,0.00,-0.03,0.003.40,0.06,9.55
658.28,126.81,4.57,91.70,4.57,-0.11,-0.39,-0.00,-0.01,0.00,-0.05,0.001.15,0.04,9.13
592.82,126.81,3.45,96.05,3.45,-0.12,-0.39,-0.00,-0.00,-0.00,-0.03,0.00-1.09,-0.39,10.13
653.04,126.81,1.88,98.59,1.88,-0.12,-0.13,-0.00,-0.01,-0.00,-0.02,-0.01-1.72,0.06,10.10
707.22,126.81,1.83,101.05,1.83,-0.12,-0.13,-0.00,-0.01,-0.00,-0.02,-0.00-0.72,0.14,9.78
741.12,138.41,2.53,104.07,2.53,-0.13,-0.13,-0.00,-0.01,-0.00,-0.02,0.001.17,0.46,10.29
694.57,138.41,3.28,108.31,3.28,-0.13,-0.26,-0.00,-0.01,-0.00,-0.03,0.001.33,0.41,9.77
613.02,138.41,3.01,112.41,3.01,-0.14,-0.26,-0.00,-0.01,-0.00,-0.03,-0.00-0.56,-0.29,9.63
603.56,138.41,2.47,115.17,2.47,-0.14,-0.26,-0.00,-0.00,-0.00,-0.02,-0.00-0.76,-0.35,9.38
622.46,84.20,1.50,116.88,1.50,-0.15,-0.13,-0.00,0.00,-0.00,-0.01,-0.00-1.15,-0.20,9.65
207.35,84.20,0.95,117.94,0.95,-0.15,-0.13,-0.00,0.00,-0.00,-0.01,0.00-0.35,0.02,9.57
-51.65,84.20,-0.42,117.36,-0.42,-0.15,0.00,-0.00,0.00,-0.00,0.00,0.00-0.51,0.22,9.94
-225.60,84.20,-1.19,115.88,-1.19,-0.15,0.00,-0.00,0.01,-0.00,0.01,0.00-0.12,0.30,9.89
-327.91,84.20,-1.75,113.75,-1.75,-0.15,0.13,-0.00,0.01,-0.00,0.02,0.00-0.09,0.19,9.99
-512.02,57.10,-2.03,110.93,-2.03,-0.15,0.00,-0.00,0.02,-0.00,0.02,-0.00-0.16,-0.05,9.48
-664.28,57.10,-2.72,106.93,-2.72,-0.14,0.13,-0.00,0.02,-0.00,0.03,0.00-0.76,-0.41,9.73
-592.70,57.10,-4.95,100.66,-4.95,-0.14,0.39,-0.00,0.02,-0.00,0.05,0.01-1.71,0.05,9.51
-355.73,57.10,-5.64,93.28,-5.64,-0.12,0.39,-0.00,0.03,-0.00,0.06,0.00-2.87,-0.42,10.49
-80.38,43.54,-5.56,85.76,-5.56,-0.11,0.65,-0.00,0.00,0.00,0.05,0.00-0.87,0.62,8.89
177.78,43.54,-5.67,78.30,-5.67,-0.09,0.65,-0.00,0.00,0.00,0.06,0.001.35,0.29,9.84
489.64,43.54,-5.63,71.09,-5.63,-0.08,0.52,0.00,0.01,0.00,0.05,-0.001.22,0.61,9.73
705.35,43.54,-3.56,65.97,-3.56,-0.07,0.39,0.00,0.00,0.00,0.03,-0.001.30,-0.21,10.62
553.37,43.54,-1.36,65.57,-1.36,-0.07,0.13,0.00,0.00,0.00,0.01,-0.011.94,-0.02,9.39
294.94,36.77,0.08,65.62,0.08,-0.07,0.00,0.00,-0.00,0.00,-0.00,-0.001.54,0.26,9.28
