SL_PWM, U, SL_position, SL_speed, ARM_position, ARM_speed, Deflection, Deflection_speed, Zlin_position, Zlin_speed, Unsprung_acceleration, Sprung_acceleration_x, Sprung_acceleration_y, Sprung_acceleration_z
-910.00000,0.00000,-4.11823,-433.22563,0.00000,-0.10472,-0.01124,0.22856,0.00038,0.22473,0.00000,
-910.00000,0.00000,-5.36582,-463.38492,0.00000,0.00000,-0.00326,0.15972,0.00664,0.15600,0.00000,
-967.00000,0.00000,-6.09072,-485.27135,0.00000,0.00000,-0.00001,0.01931,0.00999,-0.00217,0.00000,
-967.00000,0.00000,-6.99069,-507.68137,0.00157,0.00000,-0.00640,-0.22989,0.00155,-0.23634,0.00000,
-996.00000,0.00000,-8.53766,-502.23595,0.00000,0.00000,-0.01905,-0.09301,-0.00972,-0.04466,0.00000,
14.00000,0.00000,-10.13812,-518.99111,0.00000,0.00000,-0.01622,0.15389,-0.00634,0.14999,0.00000,
14.00000,0.00000,-10.66436,-326.30676,0.00000,0.00000,-0.01306,0.12020,-0.00324,0.11866,0.00000,
14.00000,0.00000,-10.86139,-248.39526,0.00157,0.10472,-0.01127,0.04882,-0.00133,0.08185,0.01576,
14.00000,0.00000,-10.98833,-154.04276,0.00000,-0.10472,-0.01006,0.06277,-0.00025,0.06273,0.00000,
-506.00000,0.00000,-11.12387,-108.48967,0.00000,0.00000,-0.00857,0.05599,0.00124,0.05628,0.00000,
-506.00000,0.00000,-11.29157,-156.13715,0.00000,0.00000,-0.00689,0.08016,0.00293,0.08108,0.00000,
-506.00000,0.00000,-11.46512,-201.37609,0.00000,0.00000,-0.00559,0.08692,0.00426,0.08836,0.00000,
-506.00000,0.00000,-11.65181,-215.93214,0.00000,0.10472,-0.00390,0.07565,0.00597,0.07741,-0.01576,
-506.00000,0.00000,-11.85110,-238.44688,0.00000,0.00000,-0.00236,0.06706,0.00755,0.06902,0.00000,
259.00000,0.00000,-12.05320,-242.53095,0.00000,0.00000,-0.00124,0.07322,0.00872,0.04018,0.01576,
259.00000,0.00000,-12.13677,-121.57964,0.00000,0.00000,-0.00089,0.01506,0.00907,0.01559,0.00000,
259.00000,0.00000,-12.15755,-60.21386,0.00000,0.00000,-0.00079,0.00174,0.00918,0.00180,0.00000,
259.00000,0.00000,-12.13554,20.31563,0.00000,0.00000,-0.00087,-0.00643,0.00910,-0.00666,0.00000,
259.00000,0.00000,-12.09677,38.43215,0.00000,0.00000,-0.00105,-0.01075,0.00892,-0.01113,0.00000,
-383.00000,0.00000,-12.05373,58.64306,0.00000,0.00000,-0.00123,-0.00952,0.00872,-0.00985,0.00000,
-383.00000,0.00000,-12.06471,22.61947,0.00000,0.00000,-0.00119,0.00846,0.00877,0.00876,0.00000,
-383.00000,0.00000,-12.14354,-63.04129,0.00000,0.00000,-0.00089,0.01790,0.00908,0.01854,0.00000,
-383.00000,0.00000,-12.26307,-115.08701,0.00000,0.00000,-0.00044,0.01815,0.00955,0.01883,0.00000,
-383.00000,0.00000,-12.37945,-143.78022,0.00000,0.00000,-0.00020,0.01424,0.00980,0.01478,0.00000,
320.00000,0.00000,-12.51119,-154.25220,0.00000,0.00000,-0.00002,0.00410,0.00998,0.00427,0.00000,
320.00000,0.00000,-0.00467,-48.17109,0.00000,0.00000,-0.00000,-0.00002,0.01000,-0.00002,0.00000,
320.00000,0.00000,0.01407,25.34218,0.00000,0.00000,-0.00000,-0.00012,0.01000,-0.00013,0.00000,
320.00000,0.00000,0.06645,52.88348,0.00000,0.00000,-0.00002,-0.00198,0.00998,-0.00206,0.00000,
320.00000,0.00000,0.14902,89.32595,0.00000,0.00000,-0.00011,-0.00607,0.00989,-0.00631,0.00000,
-352.00000,0.00000,0.21828,100.11209,0.00000,0.00000,-0.00022,-0.00576,0.00977,-0.00598,0.00000,
-352.00000,0.00000,0.21483,-4.71239,0.00000,0.00000,-0.00023,0.00214,0.00976,0.00221,0.00000,
-352.00000,0.00000,0.16473,-46.39085,0.00000,0.00000,-0.00013,0.00585,0.00986,0.00607,0.00000,
-352.00000,0.00000,0.08642,-96.76105,0.00000,0.00000,-0.00005,0.00493,0.00995,0.00512,0.00000,
-352.00000,0.00000,-0.02721,-111.63126,0.00000,0.00000,-0.00000,0.00010,0.01000,0.00011,0.00000,
-689.00000,0.00000,-0.14026,-133.30825,0.00000,0.00000,-0.00009,-0.00808,0.00991,-0.00839,0.00000,
-689.00000,0.00000,-0.30908,-165.35249,0.00000,0.00000,-0.00046,-0.02832,0.00952,-0.02938,0.00000,
-689.00000,0.00000,-0.53401,-246.09142,0.00000,0.00000,-0.00115,-0.05041,0.00881,-0.06202,0.00000,
-689.00000,0.00000,-0.79667,-301.06930,0.00000,0.00000,-0.00269,-0.09776,0.00682,-0.10047,-0.01576,
-689.00000,0.00000,-1.16531,-340.33920,0.00000,-0.10472,-0.00557,-0.13798,0.00372,-0.14021,0.00000,
-857.00000,0.00000,-1.51637,-350.60174,0.00000,0.00000,-0.00927,-0.15988,0.00054,-0.16054,0.00000,
-857.00000,0.00000,-1.72145,-332.17106,0.00000,0.00000,-0.01141,-0.15858,-0.00161,-0.15791,0.00000,
-857.00000,0.00000,-2.14469,-387.46309,0.00000,0.00000,-0.01598,-0.16120,-0.00611,-0.14830,0.00000,
-857.00000,0.00000,-2.71631,-413.32887,0.00000,0.00000,-0.01929,-0.06873,-0.00959,-0.06621,0.00000,
83.00000,0.00000,-3.20407,-346.41295,0.00000,0.00000,-0.02000,-0.00072,-0.01000,-0.00069,0.00000,
83.00000,0.00000,-3.38457,-223.89084,0.00000,0.00000,-0.01972,0.01876,-0.00973,0.01804,0.00000,
83.00000,0.00000,-3.49972,-116.34365,0.00000,0.00000,-0.01936,0.01674,-0.00938,0.01613,0.00000,
83.00000,0.00000,-3.55975,-83.14749,0.00000,0.00000,-0.01910,0.01178,-0.00914,0.01136,0.00000,
554.00000,0.00000,-3.59654,-43.56342,0.00000,0.00000,-0.01895,0.00789,-0.00899,0.00761,0.00000,
554.00000,0.00000,-3.58474,-3.87463,0.00000,0.00000,-0.01897,-0.00621,-0.00901,-0.00600,0.00000,
554.00000,0.00000,-3.47362,96.76105,0.00000,0.00000,-0.01936,-0.02123,-0.00939,-0.02046,0.00000,
554.00000,0.00000,-3.33803,171.63568,0.00000,0.00000,-0.01979,-0.01911,-0.00980,-0.01838,0.00000,
554.00000,0.00000,-3.11070,217.71237,0.00000,0.00000,-0.02000,0.00026,-0.01000,0.00026,0.00000,
-236.00000,0.00000,-2.89330,231.64010,0.00000,0.00000,-0.01974,0.01907,-0.00975,0.01835,0.00000,
-236.00000,0.00000,-2.80711,114.98229,0.00000,0.00000,-0.01943,0.01107,-0.00945,0.01066,0.00000,
-236.00000,0.00000,-2.79392,6.38791,0.00000,0.00000,-0.01938,-0.00098,-0.00940,-0.00095,0.00000,
-236.00000,0.00000,-2.81599,-19.68731,0.00000,0.00000,-0.01945,-0.00513,-0.00948,-0.00494,0.00000,
-236.00000,0.00000,-2.85313,-43.98230,0.00000,0.00000,-0.01955,-0.00663,-0.00957,-0.00639,0.00000,
394.00000,0.00000,-2.88770,-52.88348,0.00000,0.00000,-0.01967,-0.00195,-0.00968,-0.00188,0.00000,
394.00000,0.00000,-2.86305,36.02360,0.00000,0.00000,-0.01961,0.00647,-0.00963,0.00623,0.00000,
394.00000,0.00000,-2.78913,71.31415,0.00000,0.00000,-0.01937,0.01583,-0.00940,0.01525,0.00000,
394.00000,0.00000,-2.68711,119.69468,0.00000,0.00000,-0.01903,0.02509,-0.00906,0.02421,0.00000,
394.00000,0.00000,-2.55911,136.97344,0.00000,0.00000,-0.01838,0.03750,-0.00844,0.03628,0.00000,
-316.00000,0.00000,-2.43292,159.17403,0.00000,0.00000,-0.01753,0.04430,-0.00762,0.04299,0.00000,
-316.00000,0.00000,-2.37214,118.96164,0.00000,0.00000,-0.01711,0.01564,-0.00721,0.01520,0.00000,
-316.00000,0.00000,-2.38475,-10.26254,0.00000,0.00000,-0.01717,-0.01160,-0.00726,-0.01128,0.00000,
-316.00000,0.00000,-2.43234,-43.14454,0.00000,0.00000,-0.01745,-0.02118,-0.00754,-0.02058,0.00000,
-316.00000,0.00000,-2.50452,-83.25221,0.00000,0.00000,-0.01795,-0.02637,-0.00802,-0.02556,0.00000,
-316.00000,0.00000,-2.59018,-94.24778,0.00000,0.00000,-0.01838,-0.02703,-0.00844,-0.02616,0.00000,
-670.00000,0.00000,-2.70924,-137.39232,0.00000,0.00000,-0.01902,-0.03595,-0.00906,-0.03470,0.00000,
-670.00000,0.00000,-2.88355,-183.57373,0.00000,0.00000,-0.01956,-0.03323,-0.00958,-0.03201,0.00000,
-670.00000,0.00000,-3.12261,-256.03980,0.00000,0.00000,-0.01998,-0.01020,-0.01000,-0.00419,0.00000,
-670.00000,0.00000,-3.44448,-299.91738,0.00157,0.00000,-0.01962,0.00865,-0.00947,0.04171,0.01576,
177.00000,0.00000,-3.75759,-334.78906,0.00157,-0.10472,-0.01835,0.08422,-0.00811,0.07672,0.01576,
177.00000,0.00000,-3.96337,-284.83773,0.00157,0.00000,-0.01680,0.06957,-0.00690,0.06770,0.00000,
177.00000,0.00000,-4.08489,-135.92624,0.00000,0.00000,-0.01581,0.03712,-0.00594,0.03627,0.00000,
177.00000,0.00000,-4.12734,-41.15486,0.00000,0.00000,-0.01539,0.01104,-0.00553,0.01081,0.00000,
177.00000,0.00000,-4.13178,-10.05310,0.00000,0.00000,-0.01534,-0.00050,-0.00548,-0.00049,0.00000,
-424.00000,0.00000,-4.12582,3.03687,0.00000,0.00000,-0.01540,-0.00423,-0.00554,-0.00414,0.00000,
-424.00000,0.00000,-4.15041,-20.62979,0.00000,0.00000,-0.01522,0.01982,-0.00536,0.01941,0.00000,
-424.00000,0.00000,-4.21528,-62.20353,0.00000,0.00000,-0.01475,0.02778,-0.00490,0.02726,0.00000,
-424.00000,0.00000,-4.32442,-123.35987,0.00000,0.00000,-0.01370,0.06032,-0.00387,0.05943,0.00000,
-424.00000,0.00000,-4.44670,-144.72270,0.00000,0.00000,-0.01262,0.07206,-0.00280,0.07129,0.00000,
-424.00000,0.00000,-4.60944,-173.20647,0.00000,0.00000,-0.01109,0.08345,-0.00128,0.08305,0.00000,
-725.00000,0.00000,-4.79122,-211.63863,0.00000,0.00000,-0.00927,0.10542,0.00053,0.10563,0.00000,
-725.00000,0.00000,-5.02427,-249.75662,0.00000,0.00000,-0.00694,0.12635,0.00288,0.12773,0.00000,
-725.00000,0.00000,-5.29119,-311.01767,0.00000,0.00000,-0.00440,0.12656,0.00547,0.12920,0.00000,
-725.00000,0.00000,-5.60985,-353.11501,0.00000,-0.10472,-0.00189,0.05720,0.00819,0.09434,0.01576,
150.00000,0.00000,-6.01393,-343.48080,0.00000,0.00000,-0.00040,0.00396,0.00973,0.04030,0.01576,
